FID,value,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
26596,1,4,2,275.7109985,9.0789604,14.8139,1175.469971,128.1849976,1.40355,-3.89189,0.643533,0.184909,0.480845,142.5
26010,1,4,3,286.0849915,46.1195984,36.6506996,1173.77002,211.8190002,1.39735,-2.1621599,0.611987,0.384752,0.745699,201.5249939
22625,1,4,4,293.9620056,40.1227989,27.4004993,1186.300049,50.0708008,1.6073101,1.75676,0.690852,0.324465,0.735475,342
4272,1,2,4,246.4680023,16.8164005,30.6760998,1173.339966,109.8639984,1.86262,7.3513498,0.70347,0.278094,0.579768,142.5
6811,1,4,4,56.8886986,38.2663994,13.5427999,1184.189941,44.669899,1.55819,-0.783784,0.700315,0.186071,0.533496,268.8680115
21904,1,4,5,316.7099915,33.4413986,22.5758991,1192.030029,84.0373001,1.78528,2.45946,0.728707,0.370424,0.811195,1514.530029
4688,1,2,4,67.1094971,19.5393009,12.0922003,1171,168.9320068,1.79106,-3.6486499,0.681388,0.157082,0.495723,297.5490112
8628,1,4,5,2.72631,70.3314972,47.8946991,1192.280029,56.7019005,1.7667,3.56757,0.706625,0.39515,0.832824,798.5089722
14805,1,4,2,55.3047981,13.0563002,15.5036001,1191.880005,24.3274002,1.77384,-7.3513498,0.735016,0.193842,0.504783,28.5
2175,1,2,3,308.1910095,16.8325996,22.7108994,1169.329956,46.4397011,1.76526,-0.405405,0.753943,0.374558,0.769075,142.5
4412,1,2,5,77.1957016,38.4375992,21.5939999,1173.079956,111.3119965,1.7760201,1.67568,0.62776,0.350521,0.814636,63.7279015
28348,1,4,5,53.5307999,28.4414005,7.14993,1176.349976,89.6220016,1.4228899,-5.05405,0.712934,0.224393,0.691903,229.7740021
7540,1,2,5,138.0130005,38.6930008,19.4960995,1181.859985,42.3797989,1.50357,2.7297299,0.599369,0.248011,0.653052,2136.169922
21743,1,4,5,294.4440002,20.0764999,11.9686003,1191.949951,72.9156036,1.81116,-1.6486501,0.722397,0.357891,0.783945,1804.75
1086,1,2,2,151.6990051,71.8764038,21.2334995,1153.430054,12.2370005,2.0759001,6.08108,0.662461,0.1635,0.34991,346.7170105
3594,1,2,4,223.7810059,26.2516994,16.2563,1162.75,74.2763977,1.938,-7.3783798,0.646688,0.224601,0.658477,205.5160065
25477,1,4,1,160.345993,4.91362,14.6176004,1176.280029,129.125,1.4208601,-10.6216002,0.697161,0.171442,0.0080841,28.5
12835,1,4,5,112.3059998,17.2409,20.2931995,1192.52002,36.2667999,1.84187,0.216216,0.791798,0.353926,0.811868,701.007019
4194,1,2,5,84.805603,52.6208,13.6161003,1173.630005,184.4329987,1.7760201,-1.10811,0.615142,0.342304,0.785636,117.5090027
19207,1,4,4,345.256012,26.8062992,9.7783604,1186.02002,114.7519989,1.58333,-1.18919,0.646688,0.378841,0.701585,460.4320068
8939,1,3,5,45,70.280899,46.5183983,1192.109985,40.7900009,1.76789,13.8648996,0.763407,0.39631,0.854902,1111.5
5927,1,2,3,230.1360016,16.7884007,28.9981003,1181.069946,17.7950001,1.54566,-7.89189,0.798107,0.314311,0.795833,513.7910156
16022,1,4,5,128.345993,50.9608002,20.5403004,1189.25,26.4948997,1.70574,0.324324,0.646688,0.34992,0.791932,80.610199
24954,1,4,4,279.2929993,10.7747002,13.7357998,1177.410034,212.8150024,1.66917,-7.2432399,0.634069,0.302266,0.407382,117.5090027
5769,1,4,4,147.9949951,34.1004982,22.4783993,1182.339966,66.2538986,1.55813,-4.94595,0.716088,0.290669,0.670858,63.7279015
15876,1,4,2,165.677002,46.3386002,23.0501003,1189.150024,70.0531998,1.69709,-3.54054,0.649842,0.115589,0.441491,166.1820068
24995,1,4,3,310.6010132,42.1927986,9.1878099,1189.77002,17.6544991,1.76709,4.5135102,0.675079,0.324616,0.628477,4616.819824
11898,1,4,5,174.6109924,15.8797998,13.1423998,1192.319946,7.54667,1.7667,-1.75676,0.753943,0.398775,0.810832,599.1779785
27716,1,4,5,81.2537994,26.4305992,6.5815001,1173.26001,63.6633987,1.39271,-1.67568,0.722397,0.343593,0.708209,1434.369995
16285,1,4,4,206.5650024,54.581501,8.9179602,1190.319946,31.9088993,1.74286,5.7837801,0.750789,0.12448,0.47585,362.7460022
19095,1,4,4,85.6013031,46.3813019,3.2729499,1185.790039,47.3464012,1.58333,-0.0810811,0.694006,0.101956,0.456647,408.0580139
28765,1,3,5,169.3800049,43.8674011,15.9390001,1169.27002,90.3824005,1.3295701,1.32432,0.589905,0.305054,0.670768,171
24258,1,4,2,180,30.6093998,8.4816103,1178.979981,36.9732018,1.60625,3.8648601,0.681388,0.0236111,0.438049,199.5
4642,1,2,5,98.4088974,31.4908009,27.0154991,1171.290039,48.6834984,1.80154,-4.6756802,0.719243,0.362581,0.811192,161.2200012
27195,1,4,5,137.0449982,28.1749001,9.8587503,1178.290039,46.7317009,1.58058,4.2972999,0.741325,0.354828,0.790977,63.7279015
12610,1,4,5,128.0469971,19.2026005,14.3697996,1192.51001,22.5279999,1.81907,-3.7837801,0.763407,0.204525,0.575491,217.0500031
22826,1,4,4,228.6909943,71.6541977,10.9062996,1186.030029,10.7927999,1.5954601,2.3513501,0.753943,0.355577,0.705445,572.8430176
22142,1,4,3,231.5460052,16.7430992,20.8491993,1186.420044,188.4989929,1.63401,-4.6216202,0.586751,0.283388,0.614282,235.0169983
8357,1,4,1,310.7109985,6.8278799,13.9717999,1185.660034,107.5910034,1.64405,-10.4054003,0.722397,0.339713,-0.379501,57
15260,1,4,2,17.9493999,17.5018005,18.1250992,1191.859985,19.4498005,1.77288,3.94595,0.810726,-0.0292072,0.328891,308.2749939
3379,1,2,1,259.3800049,12.2976999,8.1267099,1163.829956,21.8983994,1.96284,0.621622,0.564669,0.126858,-0.0929398,80.610199
12056,1,4,2,122.0049973,10.6885004,9.3977404,1192.449951,82.1449966,1.81951,-1.89189,0.769716,0.023,0.396587,314.7929993
8034,1,4,1,324.4620056,41.6408997,6.4577398,1187.380005,19.2299004,1.68696,3.89189,0.820189,0.0867814,0.308642,487.0079956
1722,1,2,3,264.368988,32.6750984,17.3756008,1156.589966,55.2613983,2.05916,-0.243243,0.656151,0.392173,0.769937,360.5
8204,1,4,1,341.5650024,13.0632,3.1754301,1185.959961,84.058403,1.66457,-4.08108,0.719243,0.382231,-0.268053,114
13625,1,4,5,70.7959976,80.8098984,22.4578991,1192.469971,15.9603004,1.7667,10.9729996,0.694006,0.327533,0.753888,487.8410034
22837,1,4,5,172.3040009,11.1705999,9.2999697,1185.640015,22.6450005,1.59389,1.1351399,0.807571,0.372427,0.808113,885.3369751
19887,1,4,4,335.5559998,3.4595499,3.0336001,1184.880005,77.4604034,1.58333,-8.5675697,0.697161,0.188192,0.40919,360.5
27560,1,2,3,306.4039917,108.5510025,28.3465004,1172.26001,84.5514984,1.38395,8.02703,0.605678,0.344225,0.753927,403.0509949
4951,1,2,1,340.2009888,14.4893999,19.2702999,1175.380005,55.1815987,1.61405,0.864865,0.753943,0.394286,-0.3241,117.5090027
12061,1,4,5,35.5377007,23.5328007,2.1607201,1192.449951,42.0680008,1.81104,-0.297297,0.817035,0.328887,0.759259,173.3589935
1305,1,2,5,15.2551003,3.55972,2.8628399,1153.060059,52.202301,2.0759001,-9.4324303,0.712934,0.305267,0.692273,374.8590088
2664,1,2,1,286.6990051,17.5370998,10.3794003,1167.390015,20.2544994,1.82223,5.3783798,0.665615,0.406547,-0.271335,57
5914,1,2,4,237.9949951,21.3209991,9.3977404,1181.02002,6.3994699,1.54496,5.5945902,0.706625,0.282187,0.717957,523.1900024
2753,1,3,5,240.0180054,17.2388992,14.7514,1166.089966,87.5513,1.82289,-5.3243198,0.731861,0.318516,0.782667,874.2579956
9093,1,4,2,32.2756004,12.8930998,11.1513996,1191.880005,8.17589,1.75623,0.621622,0.807571,0.0009762,0.225986,798.5089722
6166,1,2,4,340.2009888,12.2051001,13.1199999,1180.680054,55.710701,1.5522799,-2.2432401,0.794953,0.233749,0.616583,1738.729981
21123,1,4,3,38.8844986,36.1528015,19.2563,1183.589966,22.7787991,1.57047,-0.513514,0.735016,0.354703,0.766964,285
28999,1,2,5,31.4295998,29.0391998,20.3089008,1164.48999,86.4279022,1.27311,-3.48649,0.728707,0.31214,0.742021,85.5
959,1,2,4,168.6900024,60.1104012,8.8973703,1153.829956,13.5534,2.0759001,-2.89189,0.630915,0.167552,0.46816,347.8869934
3845,1,4,5,124.6949997,171.3350067,31.9696999,1175.930054,23.6492996,1.76686,2.45946,0.662461,0.383668,0.808329,308.2749939
18563,1,4,5,165.8009949,11.7985001,20.5814991,1187.849976,25.9920998,1.6520801,0.324324,0.66877,0.164998,0.227628,28.5
22378,1,4,5,257.5180054,19.8108006,30.4755993,1188.030029,147.0330048,1.67226,-12.6485996,0.583596,0.365586,0.811472,899.8959961
21759,1,4,5,312.3370056,35.4154015,14.9495001,1191.959961,75.8398972,1.80887,-0.783784,0.719243,0.359633,0.779112,1767.920044
24806,1,4,3,294.1929932,19.6154003,18.3544006,1177.180054,115.5490036,1.66234,-1.05405,0.747634,0.324026,0.734756,191.1840057
8277,1,4,3,253.5399933,22.2150993,21.9227009,1185.790039,88.6268997,1.66161,3.6216199,0.728707,0.342186,-0.261798,114
3445,1,2,5,282.6530151,43.4165001,12.4216995,1163.430054,43.2355995,1.90556,-0.783784,0.776025,0.332834,0.75771,1172.660034
18414,1,4,4,188.1300049,43.6230011,8.8144999,1187.479981,15.9265003,1.63737,0.189189,0.700315,0.190754,0.542732,85.5
4593,1,2,5,239.9309998,8.2624798,10.9007998,1172.51001,39.4099998,1.82073,-3.45946,0.760252,0.153846,0.449429,40.3050995
9683,1,4,2,98.3103027,55.459301,21.5289001,1191.560059,11.3891001,1.73523,8.9189196,0.804416,0.0092896,0.376304,324.9500122
19169,1,4,2,342.473999,19.0904999,9.9139795,1185.280029,17.4213009,1.58333,0.783784,0.719243,0.130513,0.348465,405.0610046
8053,1,4,2,25.0168991,50.4163017,4.15242,1187.329956,21.1518993,1.6856,0.378378,0.829653,0.14505,0.431862,532.4240112
21065,1,4,4,19.4400005,24.8698997,17.5508995,1183.680054,22.3071003,1.5716799,-1.10811,0.735016,0.331601,0.797832,262.7569885
167,1,4,5,317.3370056,26.5384007,16.9190006,1138.160034,45.0144997,1.9206899,-3.3783801,0.753943,0.356474,0.75648,243.5039978
751,1,2,5,38.9910011,37.1402016,13.3332996,1154.670044,59.6548996,2.0759001,4.3783798,0.766562,0.388327,0.686821,153.477005
16589,1,4,2,164.0549927,27.6646004,14.3294001,1190.420044,91.7755966,1.73646,-1.2973,0.649842,-0.0612784,0.104756,145.3220062
8159,1,4,2,240.8430023,28.0993996,25.5069008,1186.300049,148.5350037,1.66959,-7.3783798,0.70347,0.155758,0.325572,142.5
3269,1,2,1,274.3989868,12.4460001,3.2729499,1164.449951,79.5919037,1.9566801,-6.3783798,0.719243,0.213793,-0.0529801,153.477005
17338,1,4,2,355.9140015,17.9407005,7.01893,1189.51001,94.983902,1.72475,-2.91892,0.652997,0.0918239,0.220816,771.6079712
19059,1,4,4,334.1560059,48.4659996,31.9556999,1186.150024,96.1925964,1.58333,-2.2432401,0.589905,0.303346,0.659864,297.5490112
6628,1,2,1,275.7109985,8.8840799,9.9992599,1184.079956,34.8890991,1.57198,-0.648649,0.817035,0.577713,-0.331677,40.3050995
11718,1,4,5,99.782402,11.0813999,7.3544898,1192.400024,91.7434998,1.8233,-4.2162199,0.731861,0.253209,0.667702,286.42099
28415,1,4,4,267.2739868,4.2660799,5.2683201,1175.890015,122.0979996,1.4246401,-12.0541,0.652997,0.236973,0.358885,114
11998,1,4,2,127.6480026,25.7171001,10.9722004,1192.23999,27.9603004,1.76737,5.5945902,0.706625,0.0612107,0.353169,57
15790,1,4,2,101.7249985,8.7876301,13.3552999,1189.589966,20.5342007,1.7271399,-5.4054098,0.73817,0.194925,0.419567,484.5
6096,1,2,5,38.5168991,60.3834,15.3589001,1177.170044,13.7598,1.5693099,17.5676003,0.700315,0.295241,0.739606,1704.77002
3277,1,2,5,285.9450073,25.8001995,7.2784801,1164.439941,63.986599,1.94839,0.432432,0.763407,0.235294,0.679181,374.8590088
4148,1,2,5,85.7321014,72.0322037,16.4190006,1174.219971,162.0399933,1.7760201,2.6216199,0.533123,0.301593,0.748002,171
28978,1,2,4,36.8698997,17.5575008,17.0674,1164.430054,81.3048019,1.2724,1.3783799,0.735016,0.332157,0.701149,28.5
22059,1,4,5,42.1375999,12.6908998,20.4367008,1188.5,81.7030029,1.65715,-3.02703,0.725552,0.284858,0.689076,523.9660034
28841,1,3,5,184.8739929,24.3665009,29.5897999,1169.819946,89.7710037,1.34165,-3,0.567823,0.19359,0.500234,80.610199
4403,1,2,5,252.1210022,26.4713001,15.9461002,1173.02002,177.9470062,1.8478301,-3.89189,0.697161,0.278923,0.655136,228
12828,1,4,2,201.8009949,6.77562,5.39709,1192.349976,12.7974997,1.7667,-5.1621599,0.776025,0.0927928,0.162156,102.7580032
11118,1,4,2,23.3691006,25.1126995,21.1569004,1190.23999,37.1158981,1.72087,-8.6756802,0.712934,0.201204,0.595949,523.1900024
23542,1,4,5,126.8700027,37.6407013,12.3690996,1186.979981,39.4007988,1.61682,3.8378401,0.747634,0.271412,0.617011,28.5
1957,1,2,5,238.3930054,157.3809967,14.9918003,1168.670044,53.2470016,1.8559901,1.7027,0.574133,0.3557,0.743565,1855.790039
5150,1,2,4,161.5650024,9.0402603,7.1152401,1174.040039,12.6795998,1.69181,3.1351399,0.798107,0.346678,0.7393,142.5
2016,1,2,5,190.6699982,111.3089981,17.1165009,1168.540039,73.7124023,1.85934,-3.4054101,0.608833,0.35108,0.720449,1812.609985
26781,1,4,5,320.9060059,10.1954002,10.2504997,1175.689941,102.5169983,1.4105999,-3.97297,0.646688,0.244957,0.437205,120.9150009
28782,1,3,5,191.3099976,49.8264008,16.2108994,1170.069946,83.1304016,1.3515,-8.6756802,0.548896,0.333972,0.700122,171
21055,1,4,4,11.8214998,18.6375999,10.9062996,1184.089966,22.6499004,1.57523,-5.6486502,0.77918,0.315573,0.732695,443.3559875
16606,1,4,2,183.8139954,14.698,7.51231,1190.650024,64.0828018,1.74669,-5.4594598,0.640379,0.174487,0.296117,142.5
16418,1,4,2,249.3619995,26.9813004,19.843399,1190.930054,73.2455978,1.77239,-1,0.678233,0.153535,0.382567,677.4370117
16478,1,4,2,171.6069946,41.7000999,15.1330996,1190.400024,45.6153984,1.73798,-2.4054101,0.66877,0.0889788,0.388334,256.5
21486,1,4,3,199.322998,26.3857002,19.6912994,1179.689941,58.8345985,1.73612,-4.8378401,0.646688,0.275209,0.58859,665.3389893
27338,1,4,3,286.7420044,20.5828991,29.3948994,1176.380005,157.3609924,1.53929,-12.6757002,0.652997,0.270827,0.635285,166.1820068
8696,1,4,2,77.0054016,21.5356998,3.3489101,1191.839966,12.7277002,1.77163,0.513514,0.817035,0.0508108,0.335165,459.5490112
21368,1,4,2,348.6900024,45.2734985,2.5610299,1183.910034,36.8059998,1.5706,0.27027,0.722397,0.409438,0.763351,523.9660034
1018,1,2,2,153.4349976,56.5278015,18.4409008,1153.660034,15.8738003,2.0759001,3,0.665615,0.144376,0.407445,229.7740021
23373,1,4,5,32.125,18.1250992,24.0074997,1188.449951,52.7699013,1.65045,5.1351399,0.716088,0.326968,0.753043,324.9500122
25941,1,2,3,294.4920044,69.4204025,40.9427986,1173.52002,138.8359985,1.39525,13.2161999,0.649842,0.330482,0.703541,286.42099
2898,1,4,1,306.1579895,12.0026999,15.7737999,1165.689941,23.9818001,1.93612,-0.837838,0.801262,0.428105,-0.173132,28.5
28738,1,2,2,358.2099915,60.3179016,15.6868,1164.76001,86.8569031,1.27693,-0.540541,0.640379,0.33111,0.761109,229.7740021
26785,1,4,3,289.3590088,18.9286995,18.9838009,1175.459961,128.1670074,1.40385,-6.3243198,0.621451,0.371015,0.760328,217.0500031
20582,1,4,3,284.2369995,24.1439991,16.8658009,1184.430054,46.1329002,1.5798301,-3.1351399,0.712934,0.370715,0.757411,217.0500031
7253,1,4,1,326.0409851,12.1177998,14.5262003,1184.599976,33.1924019,1.59727,2.43243,0.744479,0.428571,-0.456174,63.7279015
19165,1,4,4,30.9638004,34.6222,4.38731,1185.430054,32.5970993,1.58333,-1.10811,0.747634,0.375258,0.748138,484.5
11690,1,4,5,85.2720032,45.4394989,30.3414993,1192.390015,81.5115967,1.83016,9.7297297,0.690852,0.316705,0.785492,400.0169983
1813,1,2,2,341.5650024,31.2577991,13.2671003,1152.449951,23.2628994,2.05406,3.48649,0.757098,0.135638,0.362041,102.7580032
21458,1,2,5,127.776001,76.4685974,23.9372005,1173.569946,101.112999,1.59946,-10.1892004,0.671924,0.324348,0.810939,2830.699951
26160,1,4,5,34.6952019,30.9325008,11.7524004,1177.189941,34.1068993,1.4052,5.8108101,0.694006,0.361963,0.759497,40.3050995
25127,1,4,5,296.5650024,28.7213993,10.0114002,1189.839966,26.1632004,1.7735699,3.89189,0.725552,0.362168,0.708316,4393.25
3105,1,2,5,273.3659973,25.9839993,16.6341,1165.01001,50.0494995,1.94643,2.45946,0.735016,0.24456,0.605247,322.4410095
4049,1,2,5,116.2590027,69.0054016,20.1429996,1174.619995,61.9567986,1.7760201,7.97297,0.542587,0.240339,0.650343,90.1249008
11115,1,4,5,42.9903984,31.0088005,19.4822998,1190.290039,16.3752003,1.72032,5.4864898,0.716088,0.171485,0.487403,570
15809,1,4,5,172.4049988,55.0900002,21.7138996,1189.160034,52.7538986,1.6967601,0.72973,0.659306,0.105565,0.661111,222.5919952
15554,1,4,1,0,24.4869995,4.0141802,1189.380005,102.0930023,1.71403,0.972973,0.760252,0.14812,0.363719,601.2080078
10799,1,4,2,270,11.0615997,4.0141802,1189.380005,146.3580017,1.72435,-2.1351399,0.823344,-0.168966,0.425132,362.7460022
1075,1,2,2,160.9420013,42.8541985,14.3171997,1153.5,38.9827003,2.0759001,-0.27027,0.66877,0.136192,0.376581,205.5160065
6642,1,2,5,280.0079956,14.5165005,8.6107101,1183.979981,49.8939018,1.57323,-2.91892,0.823344,0.348066,0.759761,142.5
5670,1,4,5,128.5709991,50.3919983,23.9018993,1182.479981,79.7049026,1.5580601,-7.91892,0.690852,0.370155,0.781836,120.9150009
26504,1,4,1,52.125,16.0970001,5.7114701,1176.640015,14.9014997,1.4166,-0.027027,0.697161,0.307759,-0.261448,0
1856,1,2,4,333.4349976,24.3978996,10.0114002,1151.910034,39.5856018,2.05197,-0.135135,0.716088,0.282973,0.564917,302.9590149
22514,1,4,3,260.8380127,29.4207993,22.4487991,1186.01001,17.6506996,1.60333,-11.3783998,0.744479,0.365438,0.794127,576.3770142
13321,1,4,5,141.3399963,13.0436001,9.5646801,1192.569946,22.1690006,1.84187,1.16216,0.801262,0.355356,0.818489,332.3640137
19992,1,4,5,292.5209961,16.4836998,11.0159998,1180.359985,18.7462997,1.76169,-0.459459,0.731861,0.317565,0.698754,408.0580139
26222,1,4,2,57.6804008,38.3834,14.2684002,1177.199951,69.0021973,1.40423,-1.18919,0.716088,0.103334,0.381743,102.7580032
26308,1,4,5,91.7357025,18.1068993,16.1513996,1176.859985,72.7707977,1.40266,-0.216216,0.769716,0.297835,0.650418,0
22227,1,4,3,253.4129944,47.167099,23.2765007,1186.280029,171.1069946,1.62312,6.2702699,0.589905,0.397531,0.827951,352.526001
5416,1,4,5,116.7009964,86.1751022,39.6824989,1180.160034,82.9421997,1.5664001,-7.08108,0.611987,0.366749,0.799827,120.9150009
17181,1,4,5,68.9625015,19.7572994,3.49582,1189.349976,47.5662003,1.72475,-2.43243,0.719243,0.341838,0.726325,598.5
2820,1,2,5,80.5376968,11.1069002,9.0943403,1165.930054,40.5242996,1.91169,-1.21622,0.741325,0.381302,0.735547,142.5
11147,1,4,2,114.4440002,22.5706997,20.3533993,1190.5,22.8153,1.71707,-4.5135102,0.73817,0.11885,0.323919,1121.680054
9794,1,4,2,225,17.6193008,3.54933,1192.069946,5.6959701,1.71447,7.91892,0.753943,0.0354383,0.406442,1467.130005
2565,1,2,5,250.7870026,25.8542995,31.5121994,1168.310059,43.0850983,1.76817,-9.8648701,0.757098,0.336483,0.732257,201.5249939
11060,1,4,5,101.3099976,30.0044994,6.3803401,1190.390015,9.0309,1.7197599,4.02703,0.735016,0.192661,0.48855,525.5139771
9245,1,4,2,358.2380066,32.475399,29.7024002,1191.729981,21.2618999,1.74985,6.3783798,0.861199,0.0891787,0.348168,442.4389954
245,1,4,5,18.1837006,59.5675011,32.3117981,1135.98999,33.9939995,1.98794,-10.5135002,0.637224,0.232717,0.69222,166.1820068
8658,1,4,5,15.2551003,107.4240036,40.3689003,1192.280029,41.2363014,1.7667,17.5946007,0.719243,0.368297,0.821044,826.5
26542,1,4,1,188.8419952,8.6484098,11.2957001,1176.77002,52.7061996,1.4206899,-5.4594598,0.719243,0.363902,-0.257173,0
13272,1,4,4,183.2400055,14.7577,13.1065998,1192.560059,19.5797997,1.84187,0.135135,0.817035,0.341006,0.71746,434.098999
1805,1,2,5,154.8549957,11.1684999,13.3552999,1153.609985,26.8444004,2.0722201,-2.2702701,0.810726,0.371648,0.685697,40.3050995
5451,1,4,5,22.3801003,14.1047001,9.1612101,1179.219971,27.0960999,1.6063499,-3.51351,0.757098,0.38229,0.745962,450.625
27872,1,4,5,46.4814987,34.5581017,35.7445984,1174.040039,166.3670044,1.41596,-1.3783799,0.646688,0.349398,0.798817,1477.880005
5869,1,2,5,348.6900024,8.4201403,12.6063004,1181.359985,44.9067001,1.5449899,-3.05405,0.763407,0.349667,0.731458,254.9120026
12095,1,4,5,91.302002,28.6268997,37.6727982,1192.459961,70.009697,1.82963,-6.02703,0.747634,0.360426,0.843412,487.8410034
6727,1,2,1,338.1990051,14.2762003,5.39709,1183.77002,14.0044003,1.56556,5.1351399,0.706625,0.521452,-0.409731,28.5
7044,1,4,1,339.7749939,8.3776798,10.0717001,1184.790039,30.6853008,1.58013,-0.027027,0.706625,0.155378,0.128405,40.3050995
16849,1,4,1,315,7.5079298,2.13134,1190.930054,46.530899,1.75015,2.10811,0.77918,0.0659925,0.185207,102.7580032
10458,1,4,2,326.3099976,27.3059006,10.7449999,1190.780029,7.6868501,1.7219501,3.7297299,0.810726,0.0467883,0.158572,207.4830017
18399,1,4,5,122.6190033,18.7616997,27.5074005,1185,14.9228001,1.58333,1.43243,0.747634,0.325448,0.724813,286.42099
11264,1,4,5,124.0189972,88.3085022,22.9444008,1187.599976,122.1689987,1.66667,4.94595,0.564669,0.352614,0.787396,1140.359985
7104,1,4,2,306.8699951,32.2521019,12.3690996,1184.079956,19.0678997,1.58592,-1.89189,0.675079,0.1,0.378943,689.9119873
1359,1,2,5,32.8284988,9.8352804,17.9321995,1152.959961,29.7087994,2.0759001,-2.48649,0.712934,0.32378,0.742988,314.7929993
15592,1,4,2,188.7460022,33.4231987,6.5815001,1189.229981,72.1304016,1.70039,0.027027,0.719243,0.0693535,0.557349,483.6610107
15341,1,4,2,67.4794006,14.0421,11.0159998,1191.800049,24.2917995,1.77347,-1.75676,0.81388,-0.044836,0.0630586,229.7740021
4960,1,2,5,268.6679993,14.9888,10.6831999,1175.310059,35.6945,1.61889,-0.27027,0.753943,0.424865,0.784526,120.9150009
3830,1,4,5,111.7050018,184.6269989,25.9304008,1175.979981,10.7041998,1.76758,13.0541,0.681388,0.348812,0.799613,347.8869934
12024,1,4,4,112.5210037,6.9903798,11.0159998,1192.439941,36.0747986,1.79414,0.324324,0.735016,0.200512,0.5016,90.1249008
3952,1,2,4,134.4149933,55.2336006,31.2952003,1175.609985,106.7350006,1.7681,-4.3513498,0.580442,0.246681,0.706769,63.7279015
20430,1,4,3,350.0960083,67.4887009,15.6686001,1183.930054,12.0250998,1.57806,6.5135102,0.716088,0.359931,0.763118,142.5
12275,1,4,4,104.8860016,6.3162498,19.7240009,1192.469971,43.2359009,1.7939399,-8,0.735016,0.266587,0.616808,85.5
3690,1,2,5,340.0840149,35.5737,17.8425007,1162.359985,51.7284012,1.95891,0.0810811,0.694006,0.371788,0.794125,57
17146,1,4,2,180,58.3639984,1.50744,1189.540039,40.1949997,1.72475,-3.8108101,0.77918,0.0637894,0.148784,570
9544,1,4,2,62.7004013,58.6950989,17.0147991,1191.530029,8.0749598,1.73654,6.94595,0.804416,0.0800543,0.318754,201.5249939
18324,1,4,5,201.8009949,26.9636002,8.0659504,1185.829956,18.3724995,1.58333,1.6486501,0.690852,0.325043,0.71049,400.0169983
160,1,2,4,309.2890015,22.2380009,14.0009003,1140.359985,8.0172997,1.86342,8.7837801,0.785489,0.231805,0.658438,205.5160065
13627,1,4,5,80.8376999,56.8959999,28.8498993,1192.459961,24.9293003,1.7667,13.1080999,0.687697,0.338846,0.77524,431.2829895
6762,1,4,5,108.4349976,110.711998,21.2236996,1184.420044,41.6974983,1.55919,8.2702703,0.55836,0.402551,0.855168,548.2080078
3393,1,2,5,284.8590088,31.1688004,12.5355997,1163.609985,67.5840988,1.91256,-3.51351,0.798107,0.296032,0.701669,1067.130005
21614,1,4,3,215.7700043,12.2655001,26.6898003,1179.75,73.5201035,1.71953,-3.3513501,0.656151,0.322528,0.768786,1128.540039
3387,1,2,1,204.4440002,11.4219999,9.0337,1163.780029,27.5844002,1.9615999,-2.5945899,0.596215,0.237952,-0.0478764,102.7580032
10279,1,4,2,332.928009,6.94028,12.4977999,1190.300049,97.9375992,1.72252,-7.91892,0.681388,0.0336794,0.310013,435.0339966
27784,1,4,4,46.7356987,39.1931,11.5732002,1173.459961,44.0289001,1.4006,0.540541,0.716088,0.206298,0.64665,1402.01001
13771,1,4,5,306.7030029,61.9370003,16.7453995,1192.479981,25.8710003,1.7667,4.2162199,0.760252,0.377583,0.828452,507.428009
27270,1,4,2,138.121994,18.3022003,18.8630009,1178.150024,39.2094994,1.5967,-3.10811,0.681388,0.239236,0.217557,0
24319,1,4,5,203.1990051,23.7073002,14.9610004,1179,29.2077999,1.61695,7.2162199,0.719243,0.380874,0.774989,114
11863,1,4,5,138.576004,19.0860004,16.6103992,1192.26001,19.9384995,1.7667,-3.45946,0.719243,0.340858,0.76598,290.6440125
20661,1,4,3,17.8349991,23.7945004,27.9167995,1184.640015,45.6808014,1.58093,1.6486501,0.744479,0.343356,0.741733,153.477005
17676,1,4,2,313.4930115,31.6114006,13.2671003,1190.040039,42.0550003,1.72359,-5.4864898,0.716088,0.232092,0.50613,725.4920044
9748,1,4,2,333.4349976,3.2453301,4.4861498,1191.910034,68.4620972,1.73106,-6.6756802,0.801262,0.14997,0.410567,1060.640015
20361,1,4,3,333.9700012,53.3549995,22.7712994,1184.209961,29.2714996,1.57973,2.43243,0.694006,0.364959,0.757871,145.3220062
1035,1,2,2,155.0950012,56.2445984,15.1520996,1153.609985,22.7499008,2.0759001,3.4054101,0.649842,0.165751,0.354616,241.8309937
3484,1,2,5,282.17099,41.0632019,12.8889999,1163.329956,43.2207985,1.90668,-2.43243,0.741325,0.263728,0.702527,1096.790039
14773,1,4,1,274.0859985,16.0487003,13.8332996,1191.959961,22.6033993,1.7726001,2.7297299,0.772871,0.177588,0.155638,63.7279015
5337,1,3,5,276.3399963,6.1950498,9.0269403,1171.76001,121.0780029,1.60901,-11.3783998,0.70347,0.329847,0.703246,982.7340088
13931,1,4,5,158.1990051,4.2476301,2.70454,1191.939941,107.5770035,1.77028,-0.756757,0.649842,0.2497,0.72161,752.4219971
17603,1,4,2,236.3099976,57.4359016,5.4201598,1190.060059,58.803299,1.72407,3.3243201,0.716088,0.0974445,0.177818,646.1400146
5741,1,4,5,205.7689972,30.9060001,29.4645004,1182.439941,66.9870987,1.55797,-2.10811,0.624606,0.382671,0.806604,199.5
